source,target,time_stamps/seconds,time_window
105,113,1,1
223,496,1,1
172,311,1,1
120,311,1,1
105,113,1,1
172,311,1,1
120,172,1,1
172,311,1,1
120,311,1,1
105,113,1,1
105,113,1,1
113,513,1,1
123,253,1,1
123,253,1,1
105,113,1,1
113,513,1,1
172,311,1,1
172,311,1,1
172,311,1,1
172,311,1,1
172,311,1,1
123,253,1,1
172,311,1,1
123,253,1,1
172,311,1,1
172,311,1,1
123,253,1,1
172,311,1,1
119,275,1,1
172,311,1,1
172,311,1,1
172,311,1,1
105,113,1,1
119,335,1,1
113,513,1,1
63,481,1,1
105,513,1,1
50,771,1,1
50,771,1,1
15,95,1,1
15,95,2,2
15,29,2,2
29,95,2,2
29,95,2,2
15,95,2,2
15,29,2,2
15,95,2,2
15,95,2,2
15,95,2,2
15,95,2,2
194,786,2,2
15,95,2,2
105,113,2,2
95,194,2,2
15,95,2,2
15,95,2,2
95,194,2,2
150,154,2,2
95,194,2,2
150,154,2,2
15,95,2,2
95,194,2,2
150,154,2,2
105,113,2,2
150,154,2,2
105,113,2,2
105,113,2,2
150,154,2,2
150,154,2,2
494,765,2,2
150,154,2,2
494,765,2,2
150,154,2,2
150,154,2,2
150,154,2,2
494,765,2,2
150,154,2,2
48,209,2,2
48,209,2,2
48,209,2,2
113,513,2,2
80,222,2,2
17,48,2,2
179,209,2,2
17,179,2,2
179,209,2,2
17,209,2,2
17,48,2,2
66,209,2,2
48,209,2,2
17,66,2,2
123,253,2,2
17,66,2,2
80,222,2,2
17,66,2,2
123,253,2,2
17,66,2,2
196,223,2,2
17,66,2,2
66,196,2,2
196,223,2,2
223,819,2,2
17,102,2,2
39,205,2,2
66,209,2,2
17,66,2,2
196,819,2,2
48,66,2,2
17,66,2,2
80,765,2,2
17,66,2,2
66,102,2,2
196,819,2,2
66,209,2,2
48,66,2,2
66,102,2,2
80,765,2,2
17,179,2,2
196,819,2,2
17,66,2,2
66,209,2,2
48,66,2,2
48,209,2,2
48,66,2,2
66,102,2,2
223,819,2,2
196,819,2,2
21,66,2,2
102,179,2,2
48,209,2,2
66,102,2,2
21,48,2,2
17,102,2,2
205,496,2,2
102,179,2,2
48,209,2,2
66,102,2,2
17,102,2,2
21,66,2,2
102,179,2,2
48,209,2,2
80,765,2,2
48,134,2,2
66,102,2,2
17,102,2,2
21,66,2,2
134,209,2,2
66,209,2,2
102,179,2,2
48,66,2,2
80,765,2,2
80,765,2,2
105,113,2,2
80,765,2,2
80,765,2,2
240,275,2,2
80,222,2,2
134,240,2,2
80,222,2,2
134,240,2,2
80,222,2,2
240,285,2,2
134,496,2,2
80,222,2,2
240,285,2,2
134,285,2,2
80,222,2,2
123,253,2,2
240,285,2,2
134,240,2,2
134,285,2,2
80,222,2,2
123,253,2,2
271,601,2,2
205,496,2,2
205,496,2,2
271,601,2,2
205,311,2,2
205,496,2,2
80,311,2,2
311,496,2,2
205,496,2,2
63,481,2,2
205,496,2,2
80,222,2,2
205,496,2,2
80,222,2,2
205,496,2,2
63,271,2,2
80,765,2,2
205,311,2,2
80,222,2,2
205,496,2,2
80,765,2,2
205,496,2,2
80,765,2,2
80,222,2,2
80,222,2,2
205,496,2,2
222,496,2,2
205,311,2,2
205,496,2,2
311,496,2,2
205,496,2,2
205,311,2,2
205,496,2,2
205,496,2,2
205,496,2,2
80,765,2,2
80,222,2,2
205,496,2,2
205,496,2,2
80,765,2,2
205,496,2,2
80,765,2,2
222,496,2,2
205,496,2,2
39,113,2,2
80,765,2,2
205,496,2,2
39,113,2,2
80,222,2,2
80,765,2,2
80,765,2,2
80,765,2,2
205,496,2,2
80,765,2,2
123,253,2,2
80,765,2,2
80,494,2,2
80,765,2,2
80,494,2,2
80,765,2,2
80,494,2,2
80,765,2,2
80,494,2,2
39,113,2,2
494,765,2,2
123,253,2,2
80,222,2,2
105,275,2,2
311,496,2,2
311,496,2,2
80,222,2,2
311,496,2,2
123,253,2,2
123,253,2,2
80,311,2,2
80,311,2,2
311,496,2,2
311,496,2,2
311,496,2,2
311,496,2,2
80,765,2,2
311,496,2,2
311,496,2,2
311,496,2,2
113,242,2,2
113,194,2,2
311,496,2,2
113,242,2,2
311,496,2,2
113,242,2,2
113,194,2,2
113,242,2,2
113,194,2,2
311,496,2,2
311,496,2,2
311,496,2,2
79,804,2,2
311,496,2,2
267,311,2,2
311,496,2,2
267,311,2,2
267,311,2,2
267,311,2,2
80,222,2,2
205,267,2,2
66,102,2,2
267,311,2,2
80,222,2,2
123,164,2,2
267,311,2,2
21,66,2,2
205,267,2,2
267,311,2,2
267,311,2,2
267,311,2,2
79,804,2,2
79,804,2,2
267,311,2,2
66,179,2,2
267,311,2,2
267,496,2,2
267,311,2,2
267,496,2,2
311,496,2,2
267,311,2,2
80,222,2,2
267,496,2,2
311,496,2,2
267,311,2,2
267,496,2,2
205,267,2,2
311,496,2,2
48,804,2,2
267,311,2,2
511,804,2,2
179,222,2,2
267,496,2,2
205,267,2,2
267,311,2,2
511,804,2,2
179,222,2,2
205,267,2,2
267,311,2,2
48,179,2,2
48,179,2,2
17,179,2,2
267,311,2,2
311,496,2,2
17,179,2,2
267,311,2,2
511,804,2,2
511,804,2,2
48,179,2,2
48,179,2,2
511,804,2,2
48,179,2,2
511,804,2,2
267,496,2,2
66,804,2,2
21,48,2,2
511,804,2,2
267,496,2,2
17,21,2,2
17,48,2,2
275,804,2,2
511,804,2,2
267,496,2,2
511,804,2,2
311,496,2,2
102,271,2,2
511,804,2,2
21,66,2,2
102,601,2,2
271,601,2,2
267,311,2,2
511,804,2,2
271,601,2,2
511,804,2,2
271,601,2,2
21,66,2,2
311,496,2,2
271,601,2,2
267,311,2,2
21,66,2,2
267,496,2,2
311,496,2,2
267,311,2,2
267,496,2,2
79,311,2,2
205,496,2,2
48,66,2,2
311,496,2,2
271,601,2,2
222,267,2,2
271,601,2,2
222,267,2,2
48,80,2,2
222,267,2,2
271,601,2,2
804,826,2,2
48,66,2,2
804,826,2,2
778,804,2,2
271,601,2,2
222,267,2,2
271,601,2,2
209,285,2,2
79,102,2,2
223,267,2,2
285,875,2,2
222,223,2,2
222,267,2,2
223,267,2,2
285,875,2,2
222,223,2,2
222,267,2,2
223,267,2,2
271,601,2,2
285,875,2,2
222,267,2,2
223,267,2,2
285,875,2,2
222,267,2,2
223,267,2,2
271,601,2,2
285,875,2,2
285,875,2,2
184,267,2,2
275,875,2,2
271,601,2,2
271,601,2,2
285,875,2,2
271,601,2,2
285,875,2,2
285,875,2,2
184,804,2,2
184,804,2,2
184,804,2,2
184,804,2,2
285,875,2,2
285,875,2,2
102,240,2,2
222,267,2,2
102,240,2,2
222,267,2,2
222,267,2,2
222,267,2,2
285,875,2,2
48,66,2,2
285,875,2,2
48,66,2,2
222,267,2,2
48,66,2,2
222,267,2,2
21,66,2,2
48,66,2,2
21,209,2,2
119,875,2,2
222,267,2,2
222,267,2,2
21,209,2,2
222,267,2,2
21,66,2,2
48,66,2,2
48,66,2,2
21,48,2,2
21,66,2,2
48,66,2,2
48,66,2,2
222,267,2,2
222,267,2,2
79,95,2,2
21,66,2,2
222,267,2,2
29,95,2,2
21,66,2,2
48,66,2,2
222,267,2,2
21,66,2,2
95,181,2,2
222,267,2,2
21,66,2,2
48,66,2,2
21,66,2,2
48,66,2,2
48,66,2,2
134,240,2,2
21,48,2,2
21,66,2,2
48,66,2,2
21,66,2,2
48,66,2,2
21,66,2,2
48,66,2,2
79,95,2,2
48,66,2,2
21,48,2,2
21,66,2,2
48,66,2,2
48,66,2,2
48,66,2,2
39,267,2,2
48,66,2,2
48,66,2,2
48,66,2,2
48,66,2,2
95,786,2,2
48,66,2,2
21,48,2,2
48,66,2,2
50,102,2,2
63,481,2,2
39,205,2,2
39,205,2,2
39,205,2,2
119,275,2,2
39,205,2,2
39,205,2,2
21,66,2,2
223,311,2,2
223,311,2,2
21,66,2,2
21,66,2,2
48,66,2,2
17,21,2,2
765,786,3,3
765,786,3,3
50,771,3,3
119,762,3,3
17,771,3,3
765,786,3,3
765,786,3,3
123,253,3,3
448,499,3,3
50,875,3,3
335,511,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
123,253,3,3
120,494,3,3
123,253,3,3
120,494,3,3
123,253,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
765,786,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
123,253,3,3
120,494,3,3
120,494,3,3
765,786,3,3
120,494,3,3
765,786,3,3
120,494,3,3
765,786,3,3
120,494,3,3
120,494,3,3
765,786,3,3
765,786,3,3
222,267,3,3
123,253,3,3
120,494,3,3
765,786,3,3
123,253,3,3
120,494,3,3
765,786,3,3
123,253,3,3
120,494,3,3
765,786,3,3
120,494,3,3
120,494,3,3
120,494,3,3
765,786,3,3
120,494,3,3
120,494,3,3
765,786,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
765,786,3,3
120,494,3,3
765,786,3,3
120,494,3,3
765,786,3,3
120,494,3,3
120,494,3,3
120,494,3,3
765,786,3,3
120,494,3,3
765,786,3,3
222,267,3,3
120,494,3,3
134,285,3,3
120,494,3,3
765,786,3,3
222,267,3,3
222,267,3,3
222,267,3,3
765,786,3,3
765,786,3,3
765,786,3,3
29,222,3,3
29,222,3,3
223,311,3,3
222,267,3,3
120,494,3,3
222,267,3,3
123,253,3,3
123,253,3,3
120,494,3,3
765,786,3,3
222,267,3,3
222,267,3,3
222,267,3,3
268,845,3,3
17,762,3,3
222,267,3,3
134,762,3,3
765,786,3,3
765,786,3,3
765,786,3,3
184,778,3,3
765,786,3,3
17,762,3,3
184,778,3,3
17,762,3,3
184,778,3,3
765,786,3,3
184,778,3,3
765,786,3,3
184,778,3,3
184,778,3,3
116,762,3,3
184,778,3,3
184,778,3,3
184,778,3,3
120,494,3,3
184,778,3,3
120,494,3,3
120,494,3,3
184,778,3,3
120,494,3,3
184,778,3,3
184,778,3,3
184,778,3,3
184,778,3,3
184,778,3,3
184,778,3,3
120,494,3,3
765,786,3,3
184,778,3,3
765,786,3,3
184,778,3,3
120,494,3,3
765,786,3,3
184,778,3,3
765,786,3,3
184,778,3,3
765,786,3,3
184,778,3,3
765,786,3,3
184,778,3,3
184,778,3,3
184,778,3,3
184,778,3,3
120,494,3,3
184,778,3,3
119,275,3,3
120,494,3,3
184,778,3,3
119,275,3,3
120,494,3,3
765,786,3,3
765,786,3,3
123,253,3,3
765,786,3,3
123,253,3,3
120,494,3,3
120,494,3,3
765,786,3,3
765,786,3,3
184,778,3,3
765,786,3,3
184,778,3,3
765,786,3,3
184,778,3,3
765,786,3,3
184,778,3,3
184,778,3,3
184,778,3,3
184,778,3,3
765,786,3,3
184,778,3,3
184,778,3,3
184,778,3,3
765,786,3,3
184,778,3,3
184,778,3,3
184,778,3,3
184,778,3,3
184,778,3,3
120,494,3,3
184,778,3,3
120,494,3,3
184,778,3,3
120,494,3,3
184,778,3,3
120,494,3,3
120,494,3,3
196,223,3,3
120,494,3,3
120,494,3,3
120,494,3,3
80,762,3,3
275,762,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
63,154,3,3
119,275,3,3
119,275,3,3
116,481,3,3
120,494,3,3
765,786,3,3
765,786,3,3
765,786,3,3
765,786,3,3
120,494,3,3
120,494,3,3
120,494,3,3
116,481,3,3
120,494,3,3
765,786,3,3
765,786,3,3
765,786,3,3
765,786,3,3
120,494,3,3
120,494,3,3
120,494,3,3
120,494,3,3
765,786,3,3
120,494,3,3
765,786,3,3
765,786,3,3
765,786,3,3
765,786,3,3
765,786,3,3
765,786,3,3
765,786,3,3
63,481,3,3
63,481,3,3
63,481,3,3
762,875,3,3
123,253,3,3
123,253,3,3
123,253,3,3
762,875,3,3
123,253,3,3
63,105,3,3
63,105,3,3
63,481,3,3
63,481,3,3
184,778,3,3
50,875,3,3
762,875,3,3
184,778,3,3
185,778,3,3
184,268,3,3
184,185,3,3
184,778,3,3
63,481,3,3
63,481,3,3
184,268,3,3
184,185,3,3
184,268,3,3
184,268,3,3
184,778,3,3
184,778,3,3
17,102,3,3
184,268,3,3
184,804,3,3
184,268,3,3
184,268,4,4
17,102,4,4
17,102,4,4
184,268,4,4
184,268,4,4
184,804,4,4
184,804,4,4
184,268,4,4
184,268,4,4
113,223,4,4
184,268,4,4
184,268,4,4
15,95,4,4
205,223,4,4
15,496,4,4
95,496,4,4
15,496,4,4
15,496,4,4
205,223,4,4
123,253,4,4
285,481,4,4
123,253,4,4
123,253,4,4
123,253,4,4
205,223,4,4
123,253,4,4
123,253,4,4
123,253,4,4
184,268,4,4
15,496,4,4
123,253,4,4
15,95,4,4
222,267,4,4
222,267,4,4
120,494,4,4
222,267,4,4
120,494,4,4
222,267,4,4
120,494,4,4
222,267,4,4
222,267,4,4
222,267,4,4
222,267,4,4
222,267,4,4
184,268,4,4
120,494,4,4
222,267,4,4
222,267,4,4
240,938,4,4
222,267,4,4
222,267,4,4
222,267,4,4
222,267,4,4
222,267,4,4
222,267,4,4
222,267,4,4
222,267,4,4
222,267,4,4
222,267,4,4
222,267,4,4
285,481,4,4
285,481,4,4
120,494,4,4
120,494,4,4
194,311,4,4
120,494,4,4
194,311,4,4
120,494,4,4
194,311,4,4
120,494,4,4
120,494,4,4
120,494,4,4
150,285,4,4
150,285,4,4
194,311,4,4
194,311,4,4
194,311,4,4
194,311,4,4
194,311,4,4
194,311,4,4
123,253,4,4
123,253,4,4
120,494,4,4
95,194,4,4
95,194,4,4
95,194,4,4
95,194,4,4
95,194,4,4
95,194,4,4
95,194,4,4
95,194,4,4
194,311,4,4
95,194,4,4
194,311,4,4
222,267,4,4
222,267,4,4
222,267,4,4
95,194,4,4
222,267,4,4
95,194,4,4
222,267,4,4
95,194,4,4
95,194,4,4
184,845,4,4
184,268,4,4
184,268,4,4
184,845,4,4
184,268,4,4
184,845,4,4
184,268,4,4
184,845,4,4
184,845,4,4
184,845,4,4
184,845,4,4
184,268,4,4
184,845,4,4
184,826,4,4
184,268,4,4
184,268,4,4
39,205,4,4
39,205,4,4
39,205,4,4
123,253,4,4
123,253,4,4
223,253,4,4
120,765,4,4
120,765,4,4
120,765,4,4
95,123,4,4
95,123,4,4
15,123,4,4
95,253,4,4
15,95,4,4
123,253,4,4
95,123,4,4
120,765,4,4
95,123,4,4
120,765,4,4
95,123,4,4
95,123,4,4
95,123,4,4
95,123,4,4
95,123,4,4
123,253,4,4
120,765,4,4
123,253,4,4
120,765,4,4
120,765,4,4
123,253,4,4
123,253,4,4
120,765,4,4
123,253,4,4
120,765,4,4
123,253,4,4
123,253,4,4
39,804,4,4
120,765,4,4
120,765,4,4
120,765,4,4
120,765,4,4
120,494,4,4
172,196,4,4
275,804,5,5
150,154,12,6
80,771,12,6
39,819,12,6
39,819,12,6
762,771,12,6
120,819,12,6
762,771,12,6
120,819,12,6
762,771,12,6
120,819,12,6
448,533,12,6
120,819,12,6
448,533,12,6
120,819,12,6
448,533,12,6
120,819,12,6
120,819,12,6
120,819,12,6
120,819,12,6
492,601,12,6
492,601,12,6
79,222,12,6
79,222,12,6
79,222,12,6
826,987,12,6
79,222,12,6
79,222,12,6
123,492,12,6
194,786,12,6
194,786,12,6
95,123,12,6
48,875,12,6
150,154,12,6
150,154,12,6
39,95,12,6
39,95,12,6
95,242,12,6
172,196,12,6
267,603,12,6
267,603,12,6
164,267,12,6
164,267,12,6
164,267,12,6
15,95,12,6
80,875,12,6
15,95,12,6
102,335,12,6
102,335,12,6
15,95,12,6
15,95,12,6
15,95,12,6
271,533,12,6
210,778,12,6
15,95,12,6
15,95,12,6
271,533,12,6
765,786,12,6
134,285,12,6
134,285,12,6
134,285,12,6
35,210,12,6
35,210,12,6
35,210,12,6
35,210,12,6
35,210,12,6
150,533,12,6
150,533,12,6
123,253,13,7
123,253,13,7
150,533,13,7
150,533,13,7
150,533,13,7
150,533,13,7
50,131,13,7
150,533,13,7
50,131,13,7
150,533,13,7
50,131,13,7
50,131,13,7
150,533,13,7
50,131,13,7
150,533,13,7
50,131,13,7
150,533,13,7
50,131,13,7
150,533,13,7
50,131,13,7
150,533,13,7
50,131,13,7
150,533,13,7
50,131,13,7
123,253,13,7
119,778,13,7
150,533,13,7
123,223,13,7
123,223,13,7
123,223,13,7
448,499,13,7
116,778,13,7
123,223,13,7
778,845,13,7
123,223,13,7
123,223,13,7
119,448,13,7
150,533,13,7
123,223,13,7
150,533,13,7
123,223,13,7
222,267,13,7
123,223,13,7
119,448,13,7
222,267,13,7
123,223,13,7
119,448,13,7
150,533,13,7
123,223,13,7
150,533,13,7
271,499,13,7
123,223,13,7
150,533,13,7
123,223,13,7
123,223,13,7
150,533,13,7
123,223,13,7
134,285,13,7
123,223,13,7
150,533,13,7
123,223,13,7
123,223,13,7
134,285,13,7
123,223,13,7
134,285,13,7
123,223,13,7
123,223,13,7
116,335,13,7
123,223,13,7
116,335,13,7
116,762,13,7
134,285,13,7
131,242,13,7
123,223,13,7
123,223,13,7
123,223,13,7
123,223,13,7
123,223,13,7
123,223,13,7
123,223,13,7
131,242,13,7
123,223,13,7
123,223,13,7
123,223,13,7
271,601,13,7
123,223,13,7
123,223,13,7
123,223,13,7
123,223,13,7
123,223,13,7
134,285,13,7
123,223,13,7
134,285,13,7
123,223,13,7
123,223,13,7
119,211,13,7
123,223,13,7
123,223,13,7
123,223,13,7
120,196,13,7
123,223,13,7
120,196,13,7
131,150,13,7
123,223,13,7
120,196,13,7
131,150,13,7
123,223,13,7
120,196,13,7
131,150,13,7
123,223,13,7
120,196,13,7
131,150,13,7
123,223,13,7
131,150,13,7
123,223,13,7
131,150,13,7
134,285,13,7
511,762,13,7
131,150,13,7
15,123,13,7
131,150,13,7
15,123,13,7
131,150,13,7
131,150,13,7
131,150,13,7
131,150,13,7
131,150,13,7
120,196,13,7
131,150,13,7
120,196,13,7
131,150,13,7
271,533,13,7
120,196,13,7
131,150,13,7
271,533,13,7
131,150,13,7
131,271,13,7
150,271,13,7
131,150,13,7
150,271,13,7
150,271,13,7
150,271,13,7
150,271,13,7
150,271,13,7
150,271,13,7
222,267,13,7
150,271,13,7
222,267,13,7
150,271,13,7
150,271,13,7
150,271,13,7
150,271,13,7
150,271,13,7
150,271,13,7
222,267,13,7
150,271,13,7
150,271,13,7
150,271,13,7
131,185,13,7
271,492,13,7
211,268,13,7
120,494,13,7
120,494,13,7
120,494,13,7
120,494,13,7
120,494,13,7
120,494,13,7
120,494,13,7
120,494,13,7
120,494,13,7
120,494,13,7
120,494,13,7
120,494,13,7
120,494,13,7
120,494,13,7
120,494,13,7
120,494,13,7
285,875,13,7
120,494,13,7
120,494,13,7
120,494,13,7
119,448,13,7
120,494,13,7
119,448,13,7
120,494,13,7
120,494,13,7
120,494,13,7
120,494,13,7
120,494,13,7
222,267,13,7
120,494,13,7
511,771,13,7
120,494,13,7
120,494,13,7
209,875,13,7
154,939,13,7
335,771,13,7
95,120,13,7
95,120,13,7
95,120,13,7
95,205,13,7
119,804,13,7
95,205,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
120,196,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
119,448,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
119,448,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
119,448,13,7
95,311,13,7
119,448,13,7
95,311,13,7
95,311,13,7
119,448,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
119,448,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
119,762,13,7
119,762,13,7
119,762,13,7
119,762,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
95,311,13,7
131,778,13,7
95,311,13,7
95,311,13,7
335,762,13,7
335,762,13,7
63,481,14,8
63,481,14,8
131,751,14,8
79,222,14,8
762,771,14,8
80,826,14,8
79,826,14,8
271,481,14,8
762,771,14,8
762,771,14,8
494,765,14,8
762,771,14,8
335,771,14,8
196,311,14,8
196,311,14,8
196,311,14,8
196,311,14,8
63,481,14,8
63,481,14,8
63,481,14,8
335,771,14,8
762,771,14,8
63,481,14,8
63,481,14,8
196,223,14,8
63,481,14,8
196,311,14,8
196,223,14,8
63,481,14,8
196,311,14,8
63,481,14,8
63,481,14,8
63,481,14,8
63,481,14,8
63,481,14,8
63,481,14,8
196,311,14,8
63,481,14,8
63,481,14,8
196,223,14,8
196,311,14,8
63,481,14,8
223,311,14,8
63,481,14,8
196,311,14,8
63,481,14,8
63,481,14,8
63,481,14,8
196,311,14,8
63,481,14,8
265,751,14,8
63,481,14,8
265,751,14,8
63,481,14,8
265,751,14,8
63,481,14,8
265,751,14,8
63,481,14,8
63,481,14,8
196,223,14,8
196,223,14,8
63,481,14,8
196,223,14,8
63,481,14,8
196,223,14,8
63,481,14,8
196,223,14,8
63,481,14,8
196,223,14,8
63,481,14,8
56,265,14,8
265,751,14,8
196,223,14,8
63,481,14,8
196,223,14,8
63,481,14,8
196,223,14,8
63,481,14,8
196,223,14,8
63,481,14,8
196,223,14,8
63,481,14,8
196,223,14,8
63,481,14,8
751,778,14,8
63,481,14,8
63,481,14,8
63,481,14,8
56,205,14,8
95,223,14,8
63,481,14,8
56,205,14,8
63,481,14,8
56,205,14,8
265,751,14,8
271,601,14,8
153,492,14,8
56,205,14,8
271,601,14,8
63,481,14,8
56,819,14,8
210,826,14,8
17,496,14,8
265,751,14,8
63,481,14,8
63,481,14,8
265,751,14,8
63,481,14,8
120,267,14,8
265,751,14,8
63,481,14,8
448,939,14,8
63,481,14,8
56,819,14,8
63,481,14,8
80,153,14,8
63,481,14,8
209,210,14,8
39,79,14,8
63,481,14,8
63,481,14,8
63,481,14,8
153,271,14,8
56,819,14,8
56,819,14,8
196,223,14,8
63,481,14,8
63,481,14,8
56,205,14,8
56,205,14,8
56,819,14,8
196,223,14,8
63,481,14,8
196,223,14,8
56,819,14,8
196,223,14,8
63,481,14,8
196,223,14,8
63,481,14,8
196,223,14,8
63,481,14,8
196,223,14,8
63,481,14,8
196,223,14,8
63,481,14,8
196,223,14,8
63,481,14,8
196,223,14,8
63,481,14,8
63,481,14,8
63,481,14,8
63,116,14,8
194,311,14,8
63,116,14,8
63,116,14,8
120,205,14,8
63,116,14,8
63,116,14,8
63,481,14,8
120,494,14,8
63,116,14,8
56,786,14,8
63,116,14,8
56,786,14,8
120,494,14,8
63,481,14,8
63,116,14,8
63,481,14,8
63,116,14,8
63,481,14,8
63,116,14,8
63,481,14,8
120,494,14,8
63,116,14,8
63,481,14,8
120,494,14,8
63,116,14,8
63,481,14,8
120,494,14,8
63,116,14,8
196,222,14,8
63,481,14,8
63,116,14,8
120,494,14,8
196,222,14,8
120,494,14,8
120,494,14,8
63,116,14,8
120,494,14,8
120,494,14,8
63,481,14,8
120,494,14,8
63,116,14,8
63,481,14,8
120,494,14,8
63,116,14,8
63,481,14,8
123,253,14,8
120,494,14,8
63,116,14,8
63,481,14,8
63,116,14,8
63,481,14,8
63,116,14,8
63,116,14,8
63,481,14,8
63,116,14,8
63,481,14,8
63,116,14,8
63,481,14,8
120,494,14,8
63,116,14,8
63,481,14,8
80,311,14,8
120,494,14,8
63,116,14,8
63,481,14,8
120,494,14,8
63,116,14,8
63,481,14,8
271,492,14,8
120,494,14,8
