source,target,time_stamps/seconds,time_window
1632,1671,0,0
654,694,0,0
1170,1672,0,0
613,658,0,0
1164,1657,0,0
652,661,0,0
654,694,0,0
652,661,0,0
1170,1672,0,0
626,698,0,0
652,661,0,0
1632,1671,0,0
626,698,0,0
1492,1613,0,0
652,661,0,0
1622,1657,0,0
1190,1658,0,0
626,698,0,0
1622,1657,0,0
1190,1658,0,0
683,692,0,0
626,698,0,0
652,661,0,0
1622,1657,0,0
626,698,0,0
652,661,0,0
626,698,0,0
652,661,0,0
1632,1671,0,0
626,698,0,0
1632,1671,0,0
626,698,0,0
1671,1672,0,0
1632,1671,0,0
626,698,0,0
613,658,0,0
626,698,0,0
1170,1672,0,0
626,698,0,0
613,658,0,0
654,694,0,0
1170,1672,0,0
613,658,0,0
654,694,0,0
626,698,0,0
1170,1672,0,0
626,698,0,0
613,658,0,0
654,694,0,0
654,694,0,0
613,658,0,0
626,698,0,0
1170,1672,0,0
1657,1679,0,0
613,658,0,0
626,698,0,0
626,698,0,0
652,661,0,0
626,698,0,0
652,661,0,0
626,698,0,0
654,694,0,0
652,661,0,0
654,694,0,0
652,661,0,0
1170,1672,0,0
613,658,0,0
652,661,0,0
654,694,0,0
613,658,0,0
626,698,0,0
652,661,0,0
613,658,0,0
683,692,0,0
626,698,0,0
613,658,0,0
654,694,0,0
613,658,0,0
654,694,0,0
1671,1672,0,0
654,694,0,0
1657,1679,0,0
654,694,0,0
1657,1679,0,0
613,658,0,0
654,694,0,0
1170,1672,0,0
613,658,0,0
1657,1679,0,0
1170,1672,0,0
1657,1679,0,0
1108,1613,0,0
1657,1679,0,0
1108,1601,0,0
654,694,0,0
1108,1613,0,0
1108,1601,0,0
613,658,0,0
626,698,0,0
1657,1679,0,0
1651,1674,0,0
654,694,0,0
1108,1613,0,0
626,698,0,0
1657,1679,0,0
1108,1613,0,0
1657,1679,0,0
1108,1613,0,0
1657,1679,0,0
626,698,0,0
1108,1613,0,0
1657,1679,0,0
613,658,0,0
1657,1679,0,0
613,658,0,0
1657,1679,0,0
683,692,0,0
654,694,0,0
613,658,0,0
1632,1671,0,0
1657,1679,0,0
1657,1679,0,0
1632,1671,0,0
654,694,0,0
1108,1613,0,0
1632,1671,0,0
654,694,0,0
654,694,0,0
652,661,0,0
654,694,0,0
652,661,0,0
616,652,0,0
613,658,0,0
654,694,0,0
652,661,0,0
613,658,0,0
654,694,0,0
652,661,0,0
654,694,0,0
654,694,0,0
626,698,0,0
610,623,0,0
654,694,0,0
626,698,0,0
1632,1671,0,0
654,694,0,0
1632,1671,0,0
651,694,0,0
1632,1671,0,0
1492,1613,0,0
1632,1671,0,0
1632,1671,0,0
1190,1658,0,0
610,658,0,0
1144,1662,0,0
610,658,0,0
1613,1629,0,0
610,658,0,0
1632,1671,0,0
654,694,0,0
1660,1679,0,0
654,694,0,0
1660,1679,0,0
1632,1671,0,0
654,694,0,0
1622,1657,0,0
1632,1671,0,0
1657,1679,0,0
1622,1657,0,0
1632,1671,0,0
1622,1657,0,0
1164,1657,0,0
1622,1657,0,0
1164,1657,0,0
654,694,0,0
1622,1657,0,0
1657,1679,0,0
1164,1657,0,0
654,694,0,0
1622,1657,0,0
654,694,0,0
1622,1657,0,0
1622,1657,0,0
683,692,0,0
654,694,0,0
1622,1657,0,0
1164,1657,0,0
654,694,0,0
613,658,0,0
1622,1657,0,0
1164,1657,0,0
1622,1657,0,0
1164,1657,0,0
1622,1657,0,0
613,658,0,0
1108,1613,0,0
1164,1657,0,0
1622,1657,0,0
613,658,0,0
609,690,0,0
609,690,0,0
1622,1657,0,0
1164,1657,0,0
1651,1674,0,0
600,609,0,0
1622,1657,0,0
1164,1657,0,0
1144,1662,0,0
1622,1657,0,0
613,658,0,0
654,694,0,0
1622,1657,0,0
613,658,0,0
654,694,0,0
600,609,0,0
609,690,0,0
1622,1657,0,0
600,609,0,0
1144,1662,0,0
1622,1657,0,0
600,609,0,0
1622,1657,0,0
600,609,0,0
1622,1657,0,0
1164,1657,0,0
600,609,0,0
1622,1657,0,0
613,658,0,0
600,609,0,0
1170,1672,0,0
1622,1657,0,0
654,694,0,0
609,690,0,0
1622,1657,0,0
654,694,0,0
609,690,0,0
1144,1662,0,0
1622,1657,0,0
654,694,0,0
609,690,0,0
1144,1662,0,0
1622,1657,0,0
1632,1671,0,0
654,694,0,0
1622,1657,0,0
1108,1601,0,0
651,694,0,0
609,690,0,0
1632,1671,0,0
1170,1672,0,0
1144,1662,0,0
1622,1657,0,0
1108,1601,0,0
1632,1671,0,0
609,690,0,0
654,694,0,0
652,661,0,0
1622,1657,0,0
1108,1601,0,0
1632,1671,0,0
609,690,0,0
654,694,0,0
613,658,0,0
1622,1657,0,0
1164,1657,0,0
654,694,0,0
1144,1662,0,0
1622,1657,0,0
613,658,0,0
1632,1671,0,0
609,690,0,0
1613,1632,0,0
654,694,0,0
609,690,0,0
1622,1657,0,0
654,694,0,0
613,658,0,0
610,658,0,0
609,690,0,0
1622,1657,0,0
613,658,0,0
654,694,0,0
609,690,0,0
1622,1657,0,0
613,658,0,0
654,694,0,0
609,690,0,0
1108,1601,0,0
1622,1657,0,0
613,658,0,0
609,690,0,0
1622,1657,0,0
1108,1601,0,0
654,694,0,0
609,690,0,0
1622,1657,0,0
1108,1601,0,0
654,694,0,0
609,690,0,0
1622,1657,0,0
654,694,0,0
609,690,0,0
1622,1657,0,0
1108,1601,0,0
636,643,0,0
1622,1657,0,0
1164,1657,0,0
636,643,0,0
609,690,0,0
1170,1672,0,0
654,694,0,0
609,690,0,0
1622,1657,0,0
1164,1657,0,0
1649,1657,0,0
636,643,0,0
1622,1657,0,0
1164,1657,0,0
636,643,0,0
654,694,0,0
851,855,0,0
636,643,0,0
654,694,0,0
1622,1657,0,0
1164,1657,0,0
1632,1671,0,0
654,694,0,0
841,848,0,0
1164,1657,0,0
1622,1657,0,0
1632,1671,0,0
654,694,0,0
1622,1657,0,0
1164,1657,0,0
851,856,0,0
841,848,0,0
683,692,0,0
851,855,0,0
654,694,0,0
841,848,0,0
613,658,0,0
1622,1657,0,0
841,848,0,0
867,868,0,0
851,856,0,0
683,692,0,0
841,848,0,0
1164,1657,0,0
851,855,0,0
1164,1657,0,0
1622,1657,0,0
1108,1601,0,0
610,658,0,0
1622,1657,0,0
613,658,0,0
1108,1601,0,0
1632,1671,0,0
851,856,0,0
841,848,0,0
1164,1657,0,0
851,855,0,0
851,856,0,0
613,658,0,0
1108,1601,0,0
1613,1672,0,0
1164,1657,0,0
1622,1657,0,0
613,658,0,0
1164,1657,0,0
1108,1601,0,0
1632,1671,0,0
609,690,0,0
683,692,0,0
1613,1672,0,0
609,690,0,0
613,658,0,0
1108,1601,0,0
1632,1671,0,0
1164,1657,0,0
1622,1657,0,0
1164,1657,0,0
613,658,0,0
1632,1671,0,0
683,692,0,0
600,609,0,0
1108,1601,0,0
1108,1601,0,0
1622,1657,0,0
683,692,0,0
613,658,0,0
1164,1657,0,0
1108,1601,0,0
1622,1657,0,0
613,658,0,0
1613,1672,0,0
613,658,0,0
1622,1657,0,0
1164,1657,0,0
654,694,0,0
1622,1657,0,0
613,658,0,0
1164,1657,0,0
609,690,0,0
1613,1672,0,0
867,868,0,0
609,690,0,0
1164,1657,0,0
1622,1657,0,0
613,658,0,0
609,690,0,0
613,658,0,0
1622,1657,0,0
1164,1657,0,0
1108,1601,0,0
1622,1657,0,0
1164,1657,0,0
613,658,0,0
1632,1671,0,0
609,690,0,0
683,692,0,0
609,690,0,0
613,658,0,0
1622,1657,0,0
1108,1601,0,0
1632,1671,0,0
600,609,0,0
1164,1657,0,0
1622,1657,0,0
867,868,0,0
613,658,0,0
1622,1657,0,0
1164,1657,0,0
613,658,0,0
1632,1671,0,0
609,690,0,0
1108,1601,0,0
1622,1657,0,0
613,658,0,0
1164,1657,0,0
609,690,0,0
1108,1601,0,0
867,868,0,0
654,694,0,0
1622,1657,0,0
1108,1601,0,0
613,658,0,0
609,690,0,0
1164,1657,0,0
654,694,0,0
1622,1657,0,0
1164,1657,0,0
613,658,0,0
1632,1671,0,0
609,690,0,0
851,855,0,0
1190,1658,0,0
867,868,0,0
609,690,0,0
1164,1657,0,0
613,658,0,0
600,613,0,0
1622,1657,0,0
613,658,0,0
1164,1657,0,0
609,690,0,0
1108,1601,0,0
851,855,0,0
1190,1658,0,0
1622,1657,0,0
1164,1657,0,0
613,658,0,0
609,690,0,0
851,855,0,0
1190,1658,0,0
609,690,0,0
1164,1657,0,0
1622,1657,0,0
867,868,0,0
613,658,0,0
1622,1657,0,0
1164,1657,0,0
1622,1657,0,0
867,868,0,0
1622,1657,0,0
1164,1657,0,0
867,868,0,0
1622,1657,0,0
1164,1657,0,0
654,694,0,0
1108,1613,0,0
1164,1657,0,0
1622,1657,0,0
867,868,0,0
1164,1657,0,0
1622,1657,0,0
867,868,0,0
851,855,0,0
851,855,0,0
1622,1657,0,0
1164,1657,0,0
867,868,0,0
1622,1657,0,0
1164,1657,0,0
1632,1671,0,0
867,868,0,0
654,694,0,0
851,855,0,0
1622,1657,0,0
1164,1657,0,0
867,868,0,0
609,690,0,0
1622,1657,0,0
867,868,0,0
1622,1657,0,0
1632,1671,0,0
609,690,0,0
867,868,0,0
654,694,0,0
609,690,0,0
1622,1657,0,0
867,868,0,0
1632,1671,0,0
1622,1657,0,0
1632,1671,0,0
626,698,0,0
851,855,0,0
867,868,0,0
1622,1657,0,0
867,868,0,0
1632,1671,0,0
626,698,0,0
1622,1657,0,0
867,868,0,0
1632,1671,0,0
1622,1657,0,0
867,868,0,0
1632,1671,0,0
1622,1657,0,0
600,613,0,0
1632,1671,0,0
600,609,0,0
867,868,0,0
600,609,0,0
1622,1657,0,0
867,868,0,0
1632,1671,0,0
1622,1657,0,0
1632,1671,0,0
1622,1657,0,0
1622,1657,0,0
867,868,0,0
867,868,0,0
600,613,0,0
1622,1657,0,0
613,658,0,0
867,868,0,0
600,613,0,0
1622,1657,0,0
613,658,0,0
867,868,0,0
600,613,0,0
1622,1657,0,0
613,658,0,0
867,868,0,0
1622,1657,0,0
600,613,0,0
613,658,0,0
1613,1672,0,0
867,868,0,0
1622,1657,0,0
613,658,0,0
600,613,0,0
1649,1657,0,0
867,868,0,0
1144,1662,0,0
1622,1657,0,0
600,613,0,0
613,658,0,0
867,868,0,0
1144,1662,0,0
1622,1657,0,0
613,658,0,0
600,613,0,0
616,661,0,0
867,868,0,0
600,613,0,0
1622,1657,0,0
613,658,0,0
654,694,0,0
851,855,0,0
1622,1657,0,0
600,613,0,0
867,868,0,0
613,658,0,0
1622,1657,0,0
616,661,0,0
600,613,0,0
1108,1613,0,0
1622,1657,0,0
600,613,0,0
616,661,0,0
1170,1672,0,0
1622,1657,0,0
613,658,0,0
1164,1657,0,0
616,661,0,0
1170,1672,0,0
600,613,0,0
1622,1657,0,0
613,658,0,0
616,661,0,0
1164,1657,0,0
600,613,0,0
1622,1657,0,0
616,661,0,0
600,613,0,0
1164,1657,0,0
1170,1672,0,0
1671,1672,0,0
616,661,0,0
1622,1657,0,0
1164,1657,0,0
1632,1671,0,0
616,661,1,1
613,658,1,1
1164,1657,1,1
613,658,1,1
1164,1657,1,1
1632,1671,1,1
616,661,1,1
616,661,1,1
613,658,1,1
1632,1671,1,1
654,694,1,1
1622,1657,1,1
613,658,1,1
616,661,1,1
1164,1657,1,1
654,694,1,1
613,658,1,1
1164,1657,1,1
654,694,1,1
600,609,1,1
613,658,1,1
1164,1657,1,1
654,694,1,1
1108,1613,1,1
1622,1657,1,1
613,658,1,1
1164,1657,1,1
616,661,1,1
654,694,1,1
1622,1657,1,1
613,658,1,1
1164,1657,1,1
616,661,1,1
1170,1672,1,1
654,694,1,1
1622,1657,1,1
1164,1657,1,1
613,658,1,1
616,661,1,1
1170,1672,1,1
654,694,1,1
1170,1672,1,1
1622,1657,1,1
613,658,1,1
654,694,1,1
1622,1657,1,1
613,658,1,1
1657,1679,1,1
1170,1672,1,1
654,694,1,1
1170,1672,1,1
1622,1657,1,1
613,658,1,1
654,694,1,1
1622,1657,1,1
613,658,1,1
654,694,1,1
1170,1672,1,1
1622,1657,1,1
613,658,1,1
654,694,1,1
1622,1657,1,1
613,658,1,1
654,694,1,1
1622,1657,1,1
613,658,1,1
1622,1657,1,1
613,658,1,1
1622,1657,1,1
613,658,1,1
654,694,1,1
1622,1657,1,1
613,658,1,1
610,623,1,1
867,868,1,1
654,694,1,1
1622,1657,1,1
613,658,1,1
654,694,1,1
1622,1657,1,1
613,658,1,1
654,694,1,1
1170,1672,1,1
1622,1657,1,1
613,658,1,1
1170,1672,1,1
1622,1657,1,1
654,694,1,1
1170,1672,1,1
1622,1657,1,1
683,692,1,1
654,694,1,1
867,868,1,1
1622,1657,1,1
683,692,1,1
654,694,1,1
1622,1657,1,1
683,692,1,1
1622,1657,1,1
683,692,1,1
851,855,1,1
867,868,1,1
654,694,1,1
600,609,1,1
1622,1657,1,1
867,868,1,1
1618,1629,1,1
1622,1657,1,1
867,868,1,1
1622,1657,1,1
867,868,1,1
683,692,1,1
1622,1657,1,1
613,658,1,1
867,868,1,1
1622,1657,1,1
1164,1657,1,1
613,658,1,1
683,692,1,1
867,868,1,1
654,694,1,1
1622,1657,1,1
613,658,1,1
1164,1657,1,1
867,868,1,1
654,694,1,1
1622,1657,1,1
613,658,1,1
1164,1657,1,1
867,868,1,1
654,694,1,1
1622,1657,1,1
613,658,1,1
1164,1657,1,1
683,692,1,1
867,868,1,1
654,694,1,1
1622,1657,1,1
1164,1657,1,1
613,658,1,1
609,690,1,1
683,692,1,1
867,868,1,1
654,694,1,1
1622,1657,1,1
613,658,1,1
1164,1657,1,1
683,692,1,1
867,868,1,1
654,694,1,1
1622,1657,1,1
1164,1657,1,1
613,658,1,1
683,692,1,1
851,855,1,1
867,868,1,1
654,694,1,1
1622,1657,1,1
1164,1657,1,1
683,692,1,1
867,868,1,1
654,694,1,1
1622,1657,1,1
613,658,1,1
1164,1657,1,1
609,690,1,1
867,868,1,1
654,694,1,1
1622,1657,1,1
613,658,1,1
1164,1657,1,1
609,690,1,1
654,694,1,1
867,868,1,1
1622,1657,1,1
1164,1657,1,1
1622,1657,1,1
1164,1657,1,1
1164,1657,1,1
1622,1657,1,1
867,868,1,1
1622,1651,1,1
1622,1657,1,1
1164,1657,1,1
1622,1657,1,1
1144,1148,1,1
1148,1181,1,1
1164,1657,1,1
609,690,1,1
609,690,1,1
1622,1657,1,1
867,868,1,1
609,690,1,1
867,868,1,1
1622,1657,1,1
1164,1657,1,1
609,690,1,1
1622,1657,1,1
1164,1657,1,1
1622,1657,1,1
1164,1657,1,1
636,643,1,1
600,609,1,1
1164,1657,1,1
1622,1657,1,1
616,661,1,1
1164,1657,1,1
664,867,1,1
600,609,1,1
613,658,1,1
1164,1657,1,1
616,661,1,1
664,867,1,1
600,609,1,1
1622,1657,1,1
1164,1657,1,1
613,658,1,1
616,661,1,1
1622,1657,1,1
616,661,1,1
613,658,1,1
1164,1657,1,1
851,855,1,1
1190,1658,1,1
1622,1657,1,1
1164,1657,1,1
613,658,1,1
616,661,1,1
609,690,1,1
1622,1657,1,1
613,658,1,1
1164,1657,1,1
609,690,1,1
1622,1657,1,1
613,658,1,1
616,661,1,1
609,690,1,1
609,690,1,1
616,661,1,1
1622,1657,1,1
613,658,1,1
1622,1657,1,1
1164,1657,1,1
613,658,1,1
616,661,1,1
609,690,1,1
1622,1657,1,1
616,661,1,1
613,658,1,1
609,690,1,1
1651,1657,1,1
1649,1657,1,1
652,683,1,1
1170,1672,1,1
1622,1657,1,1
1164,1657,1,1
616,661,1,1
636,643,1,1
609,690,1,1
1622,1657,1,1
616,661,1,1
1164,1657,1,1
636,643,1,1
609,690,1,1
652,683,1,1
1622,1657,1,1
616,661,1,1
1632,1671,1,1
609,690,1,1
609,690,1,1
613,658,1,1
616,661,1,1
1622,1657,1,1
616,661,1,1
613,658,1,1
609,690,1,1
851,855,1,1
1622,1657,1,1
613,658,1,1
1164,1657,1,1
616,661,1,1
609,690,1,1
600,609,1,1
1170,1672,1,1
1622,1657,1,1
616,661,1,1
613,658,1,1
1170,1672,1,1
1622,1657,1,1
613,658,1,1
616,661,1,1
1632,1671,1,1
1164,1657,1,1
1170,1672,1,1
613,658,1,1
1164,1657,1,1
1632,1671,1,1
1170,1672,1,1
652,683,1,1
1622,1657,1,1
613,658,1,1
613,658,1,1
1164,1657,1,1
1190,1658,1,1
613,658,1,1
609,690,1,1
1622,1657,1,1
609,690,1,1
1622,1657,1,1
1632,1671,1,1
609,690,1,1
683,692,1,1
1632,1671,1,1
1632,1671,1,1
683,692,1,1
1170,1672,1,1
1651,1674,1,1
1190,1658,1,1
1181,1674,1,1
1622,1657,1,1
1181,1651,1,1
1164,1657,1,1
1651,1674,1,1
1651,1674,1,1
1164,1657,1,1
1181,1651,1,1
1622,1657,1,1
1181,1651,1,1
613,658,1,1
1164,1657,1,1
683,692,1,1
1170,1672,1,1
1651,1674,1,1
1170,1632,1,1
1622,1657,1,1
1108,1667,1,1
616,661,1,1
1164,1657,1,1
1170,1671,1,1
683,692,1,1
1657,1679,1,1
1170,1672,1,1
1651,1674,1,1
1622,1657,1,1
1108,1667,1,1
1181,1651,1,1
616,661,1,1
1164,1657,1,1
1170,1671,1,1
1622,1657,1,1
1108,1667,1,1
1164,1657,1,1
1170,1672,1,1
1622,1657,1,1
1622,1645,1,1
1164,1657,1,1
1660,1679,1,1
1649,1651,1,1
1657,1679,1,1
1651,1674,1,1
1108,1645,1,1
1622,1657,1,1
1108,1622,1,1
1622,1645,1,1
1108,1144,1,1
1144,1190,1,1
1190,1632,1,1
1144,1657,1,1
1651,1657,1,1
1181,1622,1,1
652,683,1,1
1645,1657,1,1
1181,1657,1,1
1651,1674,1,1
1649,1651,1,1
1632,1667,1,1
1181,1645,1,1
1108,1657,1,1
1108,1622,1,1
1622,1645,1,1
1108,1144,1,1
1164,1645,1,1
613,658,1,1
1181,1674,1,1
652,683,1,1
1164,1657,1,1
1622,1657,1,1
1164,1657,1,1
613,658,1,1
1190,1632,1,1
616,661,1,1
1144,1613,1,1
1645,1657,1,1
1651,1674,1,1
1164,1622,1,1
616,623,1,1
1622,1657,1,1
1190,1671,1,1
1660,1662,1,1
1622,1645,1,1
1108,1144,1,1
613,658,1,1
1667,1674,1,1
1181,1651,1,1
616,661,1,1
1190,1632,1,1
1108,1632,1,1
1190,1667,1,1
1148,1679,1,1
683,692,1,1
652,683,1,1
1645,1657,1,1
1651,1674,1,1
1622,1657,1,1
1108,1657,1,1
1660,1662,1,1
1622,1645,1,1
1645,1657,1,1
616,661,1,1
1190,1632,1,1
1108,1644,1,1
1651,1657,1,1
683,692,1,1
1190,1671,1,1
1108,1667,1,1
1622,1657,1,1
1108,1667,1,1
1181,1651,1,1
1645,1657,1,1
616,661,1,1
1190,1632,1,1
652,683,1,1
1144,1644,1,1
692,698,1,1
1622,1657,1,1
1492,1657,1,1
1108,1667,1,1
1181,1651,1,1
1645,1657,1,1
1108,1144,1,1
613,658,1,1
1181,1674,1,1
616,661,1,1
1613,1649,1,1
1144,1667,1,1
1651,1674,1,1
1492,1645,1,1
1622,1657,1,1
1108,1667,1,1
1181,1651,1,1
616,661,1,1
1108,1144,1,1
613,658,1,1
1181,1674,1,1
636,643,1,1
1144,1644,1,1
1108,1644,1,1
1181,1613,1,1
1645,1657,1,1
1651,1674,1,1
1613,1674,1,1
1622,1657,1,1
1492,1657,1,1
1108,1667,1,1
1181,1651,1,1
1601,1613,1,1
1645,1657,1,1
1108,1144,1,1
616,661,1,1
1181,1674,1,1
636,643,1,1
1144,1667,1,1
1108,1644,1,1
1164,1657,1,1
1144,1644,1,1
1651,1674,1,1
654,694,1,1
1622,1657,1,1
1108,1667,1,1
1622,1645,1,1
1181,1651,1,1
1645,1657,1,1
1108,1144,1,1
616,661,1,1
1181,1674,1,1
636,643,1,1
610,623,1,1
1651,1674,1,1
867,868,1,1
654,694,1,1
1622,1657,1,1
1622,1645,1,1
1108,1667,1,1
1108,1144,1,1
1645,1657,1,1
1181,1651,1,1
616,661,1,1
1181,1674,1,1
636,643,1,1
683,692,1,1
652,683,1,1
610,623,1,1
1651,1674,1,1
654,694,1,1
1622,1657,1,1
1108,1667,1,1
1622,1645,1,1
1108,1144,1,1
1645,1657,1,1
610,683,1,1
623,683,1,1
1108,1644,1,1
683,692,1,1
658,683,1,1
654,694,1,1
1622,1657,1,1
1108,1644,1,1
1622,1645,1,1
1108,1667,1,1
1108,1144,1,1
1645,1657,1,1
830,834,1,1
610,683,1,1
610,692,1,1
690,692,1,1
610,658,1,1
683,692,1,1
1651,1674,1,1
654,694,1,1
658,683,1,1
658,692,1,1
601,823,1,1
1622,1657,1,1
1108,1144,1,1
616,683,1,1
1651,1674,1,1
651,683,1,1
1181,1651,1,1
1645,1657,1,1
654,658,1,1
658,692,1,1
610,623,1,1
623,654,1,1
610,654,1,1
643,667,1,1
1108,1644,1,1
1108,1667,1,1
830,834,1,1
658,690,1,1
610,658,1,1
1181,1674,1,1
643,683,1,1
1492,1651,1,1
1622,1657,1,1
1108,1644,1,1
1108,1667,1,1
1108,1144,1,1
1645,1657,1,1
616,683,1,1
1181,1651,1,1
1181,1674,1,1
616,692,1,1
1144,1667,1,1
1144,1644,1,1
1651,1674,1,1
1644,1667,1,1
1622,1657,1,1
1108,1644,1,1
1108,1667,1,1
1645,1657,1,1
616,683,1,1
1108,1144,1,1
600,634,1,1
616,692,1,1
1622,1645,1,1
1144,1644,1,1
803,849,1,1
654,694,1,1
1622,1657,1,1
894,896,1,1
1108,1144,1,1
616,683,1,1
1651,1674,1,1
1164,1622,1,1
1108,1667,1,1
1622,1645,1,1
1181,1651,1,1
1645,1657,1,1
841,849,1,1
851,853,1,1
1108,1644,1,1
609,652,1,1
1181,1674,1,1
600,634,1,1
616,692,1,1
654,694,1,1
1622,1657,1,1
894,896,1,1
1108,1144,1,1
616,683,1,1
1170,1613,1,1
1629,1644,1,1
1108,1644,1,1
1651,1674,1,1
1164,1622,1,1
1181,1651,1,1
1645,1657,1,1
643,892,1,1
849,868,1,1
841,864,1,1
882,886,1,1
1108,1667,1,1
882,896,1,1
1181,1674,1,1
616,692,1,1
609,690,1,1
864,868,1,1
803,849,1,1
1622,1657,1,1
1144,1629,1,1
1108,1144,1,1
855,873,1,1
1108,1629,1,1
1629,1644,1,1
1651,1674,1,1
821,882,1,1
1164,1622,1,1
1622,1645,1,1
1645,1657,1,1
636,892,1,1
1144,1644,1,1
1108,1644,1,1
1108,1667,1,1
1629,1667,1,1
1181,1674,1,1
841,855,1,1
864,868,1,1
1622,1657,1,1
1144,1629,1,1
1108,1144,1,1
855,873,1,1
1108,1629,1,1
1629,1644,1,1
644,696,1,1
1622,1645,1,1
636,892,1,1
623,683,1,1
1651,1657,1,1
1108,1644,1,1
1108,1667,1,1
826,868,1,1
683,847,1,1
610,613,1,1
821,894,1,1
868,873,1,1
1181,1674,1,1
1492,1651,1,1
864,868,1,1
1622,1657,1,1
623,692,1,1
686,696,1,1
1108,1629,1,1
1629,1644,1,1
644,696,1,1
1164,1622,1,1
1181,1651,1,1
1645,1657,1,1
1108,1144,1,1
1651,1657,1,1
1108,1644,1,1
1108,1667,1,1
683,847,1,1
893,896,1,1
1492,1651,1,1
1629,1667,1,1
1181,1657,1,1
803,849,1,1
1629,1644,1,1
1108,1644,1,1
1181,1651,1,1
1645,1657,1,1
1108,1144,1,1
1144,1667,1,1
686,696,1,1
855,873,1,1
1108,1629,1,1
664,867,1,1
658,690,1,1
1181,1657,1,1
803,849,1,1
1629,1667,1,1
868,892,1,1
1144,1629,1,1
1108,1144,1,1
686,696,1,1
855,873,1,1
1108,1629,1,1
1629,1644,1,1
1181,1651,1,1
1645,1657,1,1
851,868,1,1
1108,1644,1,1
1108,1667,1,1
609,658,1,1
658,690,1,1
864,892,1,1
609,690,1,1
1492,1651,1,1
1629,1667,1,1
857,1181,1,1
868,892,1,1
1108,1144,1,1
658,690,1,1
609,815,1,1
1108,1629,1,1
1164,1622,1,1
1181,1651,1,1
1645,1657,1,1
851,868,1,1
1144,1644,1,1
857,1622,1,1
636,851,1,1
1108,1644,1,1
1108,1667,1,1
690,815,1,1
826,1181,1,1
857,1164,1,1
609,658,1,1
864,892,1,1
658,815,1,1
609,690,1,1
826,1651,1,1
826,857,1,1
1108,1144,1,1
658,690,1,1
609,815,1,1
1108,1629,1,1
1629,1644,1,1
1644,1667,1,1
892,896,1,1
